dateflg,timeflg,INFLOW_STRETCHER,Infl_Stretcher_cum,INFLOW_AMBULATORY,Infl_Ambulatory_cum,Inflow_Total,Inflow_Cum_Total,INFLOW_AMBULANCES,Infl_Ambulances_cum,FLS,CUM_ADMREQ,CUM_BA1,WAITINGADM,TTStr,TRG_HALLWAY1,TRG_HALLWAY_TBS,reoriented_cum,reoriented_cum_MD,QTRACK1,RESUS,Pod_T,POD_GREEN,POD_GREEN_TBS,POD_YELLOW,POD_YELLOW_TBS,POD_ORANGE,POD_ORANGE_TBS,POD_CONS_MORE2H,POD_IMCONS_MORE4H,POD_XRAY_MORE2H,POD_CT_MORE2H,POST_POD1,VERTSTRET,RAZ_TBS,RAZ_LAZYBOY,RAZ_WAITINGREZ,AMBVERT1,AMBVERTTBS,QTrack_TBS,Garage_TBS,RAZ_CONS_MORE2H,RAZ_IMCONS_MORE4H,RAZ_XRAY_MORE2H,RAZ_CT_MORE2H1,PSYCH1,PSYCH_WAITINGADM
11/18/23,6,2,14,0,6,2,20,1,8,0,4,3,35,96,0,0,0,0,3,4,52,19,0,17,1,16,0,26,1,2,2,6,25,9,8,10,14,14,3,0,5,4,5,5,9,2
11/18/23,5,1,12,2,6,3,18,1,7,0,3,3,34,104,1,1,0,0,4,4,51,19,0,17,0,15,0,31,1,2,2,6,33,11,11,13,15,15,3,0,7,3,4,5,9,2
11/18/23,4,4,11,0,4,4,15,1,6,0,2,3,33,105,1,1,0,0,5,4,51,19,0,17,0,15,0,31,2,1,3,6,34,11,10,12,14,14,3,0,7,2,1,5,9,2
11/18/23,3,3,7,1,4,4,11,3,5,0,2,2,34,106,3,1,0,0,5,5,51,18,1,18,0,15,0,31,0,3,3,5,33,17,8,6,13,13,3,0,7,2,0,4,9,2
11/18/23,2,2,4,2,3,4,7,1,2,0,1,2,33,103,6,5,0,0,5,4,50,18,0,17,0,15,0,31,1,2,3,4,31,19,7,4,11,11,5,0,7,2,0,3,8,2
11/18/23,1,2,2,1,1,3,3,1,1,0,0,2,32,110,7,4,0,0,3,3,50,17,0,18,1,15,2,22,3,1,3,6,36,19,8,9,11,11,3,0,5,1,0,5,8,2
11/17/23,24,5,163,1,110,6,273,0,43,0,54,40,33,116,7,3,23,1,3,4,49,17,0,18,2,14,1,20,2,1,3,6,42,18,10,12,10,10,3,0,5,1,0,5,8,2
11/17/23,23,6,158,5,109,11,267,2,43,1,51,40,31,114,7,4,23,1,5,5,51,19,0,18,1,14,0,20,3,3,4,7,37,13,11,7,14,12,4,0,6,1,0,2,7,2
11/17/23,22,4,152,3,104,7,256,2,41,0,49,36,34,123,6,3,23,1,5,6,52,20,0,18,0,14,0,18,4,3,5,7,45,13,13,8,11,9,4,0,6,1,0,3,7,2
11/17/23,21,10,148,2,101,12,249,1,39,0,49,34,36,134,11,2,22,1,4,6,52,21,0,16,0,15,0,18,1,3,4,6,53,21,16,8,9,7,2,0,8,0,0,5,6,2
11/17/23,20,10,138,2,99,12,237,1,38,0,45,24,42,121,13,4,21,1,4,4,55,21,0,18,0,16,0,16,0,3,5,6,37,9,16,12,26,16,2,0,5,0,0,5,6,2
11/17/23,19,9,128,6,97,15,225,5,37,0,42,24,39,126,10,4,21,1,5,4,56,20,0,18,0,18,0,11,1,2,2,7,42,12,13,7,21,14,3,0,6,0,0,6,7,2
11/17/23,18,10,119,5,91,15,210,1,32,0,38,23,37,124,11,7,21,1,4,4,55,18,0,18,1,19,1,11,2,2,2,7,41,4,16,7,28,20,0,0,12,0,0,10,6,2
11/17/23,17,10,109,6,86,16,195,2,31,0,35,21,37,129,12,3,20,0,6,5,56,19,0,18,2,19,0,8,3,3,2,6,44,8,15,8,25,17,2,0,16,0,0,6,6,2
11/17/23,16,6,99,9,80,15,179,2,29,0,35,18,40,133,17,5,19,0,5,5,52,19,0,16,1,17,0,13,3,4,2,4,49,9,17,11,19,16,3,0,15,0,0,7,6,2
11/17/23,15,8,93,8,71,16,164,2,27,0,32,15,40,137,16,7,18,0,8,4,54,18,1,18,0,18,0,15,3,3,4,5,50,11,17,9,16,12,2,0,15,0,1,6,8,2
11/17/23,14,10,85,10,63,20,148,3,25,0,27,7,42,138,17,10,15,0,9,5,56,19,1,18,1,19,1,11,3,3,2,6,46,12,17,7,17,8,4,0,16,0,2,4,8,2
11/17/23,13,9,75,11,53,20,128,3,22,0,23,5,42,128,12,6,14,0,6,5,56,20,1,18,1,18,0,13,3,4,1,6,39,4,17,10,19,12,3,0,16,0,2,6,10,3
11/17/23,12,9,66,9,42,18,108,3,19,0,20,3,41,130,8,6,10,0,5,5,55,19,0,18,1,18,1,19,2,3,0,8,47,5,16,10,15,11,1,0,18,0,3,3,7,3
11/17/23,11,11,57,7,33,18,90,4,16,0,14,3,35,125,8,7,6,0,3,5,51,18,0,16,1,17,1,21,3,3,0,7,48,6,19,9,10,7,3,0,22,1,1,1,6,3
11/17/23,10,6,46,9,26,15,72,1,12,0,7,3,31,121,12,10,5,0,0,6,51,19,1,14,0,18,0,33,4,6,0,7,39,6,16,7,6,3,0,0,14,2,0,2,6,3
11/17/23,9,11,40,6,17,17,57,4,11,1,6,1,32,106,7,7,2,0,1,5,56,19,2,18,0,19,0,34,4,6,0,7,25,1,12,4,11,10,1,0,13,2,0,1,6,3
11/17/23,8,8,29,3,11,11,40,0,7,0,5,1,31,102,2,2,2,0,1,6,55,18,2,18,0,19,0,33,5,5,0,7,27,12,13,7,2,2,1,0,16,2,1,1,5,3
11/17/23,7,6,21,0,8,6,29,0,7,0,5,1,31,86,0,0,1,0,0,6,55,18,2,18,0,19,0,34,4,5,2,7,13,0,12,5,10,7,0,0,13,2,0,1,5,3
