ds,INFLOW_STRETCHER,Infl_Stretcher_cum,INFLOW_AMBULATORY,Infl_Ambulatory_cum,Inflow_Total,Inflow_Cum_Total,INFLOW_AMBULANCES,Infl_Ambulances_cum,FLS,CUM_ADMREQ,CUM_BA1,WAITINGADM,TTStr,TRG_HALLWAY1,TRG_HALLWAY_TBS,reoriented_cum,reoriented_cum_MD,QTRACK1,RESUS,Pod_T,POD_GREEN,POD_GREEN_TBS,POD_YELLOW,POD_YELLOW_TBS,POD_ORANGE,POD_ORANGE_TBS,POD_CONS_MORE2H,POD_IMCONS_MORE4H,POD_XRAY_MORE2H,POD_CT_MORE2H,POST_POD1,VERTSTRET,RAZ_TBS,RAZ_LAZYBOY,RAZ_WAITINGREZ,AMBVERT1,AMBVERTTBS,QTrack_TBS,Garage_TBS,RAZ_CONS_MORE2H,RAZ_IMCONS_MORE4H,RAZ_XRAY_MORE2H,RAZ_CT_MORE2H1,PSYCH1,PSYCH_WAITINGADM
2023-10-02 5:00,0,5,1,5,1,10,0,1,0,5,2,28,67,0,0,2,0,0,3,42,15,1,13,0,14,0,10,1,7,8,6,8,0,5,10,18,17,0,0,6,0,0,0,8,8
2023-10-02 4:00,0,5,1,4,1,9,0,1,0,3,2,27,67,0,0,2,0,1,4,43,15,1,13,0,15,1,10,0,7,8,6,6,0,5,5,23,20,1,0,3,0,0,0,8,8
2023-10-02 3:00,1,5,3,3,4,8,1,1,0,1,2,25,69,0,0,1,0,1,4,45,16,1,14,0,15,1,9,1,5,6,6,6,0,5,2,31,26,1,0,3,0,0,0,8,8
2023-10-02 2:00,4,4,0,0,4,4,0,0,0,1,2,25,68,0,0,1,0,1,6,43,17,1,12,0,14,0,11,1,5,5,6,5,0,5,1,30,30,1,0,3,0,0,0,8,8
2023-10-02 1:00,4,146,3,84,7,230,2,39,0,30,26,26,72,1,1,8,0,1,5,43,16,0,14,1,13,0,9,1,6,6,6,9,0,4,5,29,28,1,0,2,1,0,0,8,8
2023-10-02 0:00,1,142,0,81,1,223,0,37,0,30,25,27,72,1,1,8,0,1,4,42,16,2,14,0,12,0,9,1,5,5,6,11,0,5,6,33,25,1,0,1,1,0,0,8,8
2023-10-01 23:00,6,141,4,81,10,222,2,37,0,27,22,27,82,1,1,8,0,1,5,49,17,3,17,0,15,2,9,0,4,3,6,13,0,6,8,38,28,1,0,5,1,0,5,8,8
2023-10-01 22:00,6,135,7,77,13,212,3,35,1,24,21,25,79,1,1,8,0,1,5,46,19,3,14,1,13,1,7,1,4,2,4,15,0,7,7,44,36,1,0,3,0,1,4,8,7
2023-10-01 21:00,11,129,5,70,16,199,3,32,0,23,21,24,87,2,2,8,0,1,5,50,19,3,16,0,15,0,10,1,8,2,4,17,0,7,9,38,30,0,0,2,0,0,4,9,7
2023-10-01 20:00,4,118,5,65,9,183,0,29,0,22,19,25,87,0,0,8,0,1,5,50,17,5,18,3,15,0,6,1,8,1,4,18,1,6,6,35,29,1,0,2,0,0,4,10,8
2023-10-01 19:00,5,114,9,60,14,174,1,29,1,20,18,26,90,0,0,7,0,1,5,51,18,5,17,4,16,1,8,0,5,0,4,19,4,4,7,25,22,1,0,2,0,0,5,11,9
2023-10-01 18:00,4,109,5,51,9,160,1,28,0,18,17,25,98,3,3,5,0,1,3,52,17,2,18,4,17,2,9,0,5,2,4,26,7,4,7,19,17,1,0,3,0,0,7,10,9
2023-10-01 17:00,7,105,6,46,13,151,1,27,0,18,15,27,114,8,8,5,0,1,3,50,20,2,15,3,15,0,8,0,7,3,5,37,15,7,7,18,15,1,0,4,0,0,3,11,9
2023-10-01 16:00,7,98,5,40,12,138,2,26,0,15,15,24,125,7,7,5,0,0,3,53,20,3,17,1,16,0,9,0,8,2,6,44,20,5,11,10,8,0,0,10,0,0,3,12,9
2023-10-01 15:00,9,91,3,35,12,126,3,24,0,13,10,28,125,4,4,4,0,0,3,54,20,2,18,1,16,1,11,0,4,3,5,46,23,4,10,10,7,0,0,13,0,3,7,13,9
2023-10-01 14:00,12,82,1,32,13,114,2,21,0,11,8,28,107,0,0,3,0,0,4,50,20,5,15,1,15,0,10,0,1,3,5,35,17,5,11,15,11,0,0,10,0,1,4,13,9
2023-10-01 13:00,10,70,4,31,14,101,4,19,0,8,8,25,109,0,0,3,0,1,4,46,18,4,14,1,14,1,15,0,1,0,5,40,17,7,11,9,7,0,0,13,0,1,5,14,9
2023-10-01 12:00,14,60,2,27,16,87,0,15,0,8,7,26,105,0,0,2,0,1,5,43,16,4,13,0,14,2,18,0,2,0,6,36,18,7,6,7,4,1,0,10,0,1,5,15,9
2023-10-01 11:00,9,46,3,25,12,71,3,15,0,8,6,27,95,0,0,1,0,2,5,41,15,2,12,0,14,2,14,0,1,0,5,29,12,6,8,8,5,0,0,6,0,3,6,15,9
2023-10-01 10:00,12,37,1,22,13,59,0,12,0,7,6,26,91,0,0,0,0,2,4,41,15,1,13,0,13,2,15,0,1,0,4,27,10,8,5,13,9,2,0,6,0,3,5,15,9
2023-10-01 9:00,5,25,3,21,8,46,2,12,0,7,5,26,73,0,0,0,0,2,2,40,16,2,12,2,12,1,13,0,4,0,4,13,0,9,6,17,17,2,0,6,0,3,4,14,9
2023-10-01 8:00,6,20,4,18,10,38,0,10,0,6,5,26,79,0,0,0,0,2,2,40,16,1,12,1,12,1,12,1,7,0,4,19,0,12,13,17,14,2,0,6,0,2,3,14,9
2023-10-01 7:00,1,14,3,14,4,28,1,10,0,5,5,25,78,0,0,0,0,2,3,40,16,1,13,1,11,1,12,2,9,0,4,18,0,11,13,12,11,2,0,6,0,2,3,13,9
2023-10-01 6:00,2,13,4,11,6,24,2,9,0,5,5,25,77,0,0,0,0,1,4,38,15,1,12,1,11,1,10,1,8,0,4,18,2,10,10,15,11,1,0,6,0,0,1,13,9
2023-10-01 5:00,1,11,0,7,1,18,1,7,0,4,5,24,77,0,0,0,0,0,4,42,19,1,12,1,11,1,11,1,2,0,2,16,6,7,3,16,16,0,0,4,0,0,1,13,9
2023-10-01 4:00,1,10,1,7,2,17,1,6,0,4,5,24,77,0,0,0,0,0,4,41,19,1,11,0,11,1,9,0,11,9,2,17,8,8,2,17,17,0,0,4,0,0,2,13,9
2023-10-01 3:00,3,9,2,6,5,15,1,5,0,2,4,23,79,1,1,0,0,0,4,43,19,1,13,3,11,1,8,0,3,8,1,16,8,7,2,14,14,0,0,4,0,0,2,14,9
2023-10-01 2:00,6,6,4,4,10,10,4,4,0,0,4,21,83,0,0,0,0,1,4,42,18,1,12,1,12,2,7,0,1,7,1,23,8,7,11,13,13,0,0,3,0,3,1,13,9
2023-10-01 1:00,5,129,3,147,8,276,2,41,0,35,39,25,90,0,0,34,4,2,4,45,19,3,13,4,13,2,7,0,1,4,3,25,8,8,8,10,10,1,0,1,0,3,2,13,9
2023-10-01 0:00,7,124,4,144,11,268,2,39,1,31,38,22,92,0,0,33,4,2,4,44,17,3,14,3,13,0,9,0,1,2,3,29,6,10,6,11,10,1,0,1,0,2,3,12,8
2023-09-30 23:00,8,117,4,140,12,257,1,37,0,31,34,24,89,0,0,32,4,2,3,42,16,3,14,3,12,0,6,0,1,1,3,30,9,7,9,12,8,1,0,2,0,0,2,11,8
2023-09-30 22:00,6,109,7,136,13,245,0,36,0,29,34,24,95,0,0,32,4,3,4,45,18,2,14,2,13,1,6,0,1,3,3,32,2,9,10,11,8,1,0,3,0,1,5,11,8
2023-09-30 21:00,11,103,4,129,15,232,6,36,1,27,33,23,94,1,1,31,4,4,4,44,16,1,14,1,14,2,7,0,2,3,4,30,3,8,9,10,8,3,0,3,0,2,5,11,6
2023-09-30 20:00,7,92,7,125,14,217,2,30,0,23,28,23,93,0,0,31,4,3,4,45,16,1,16,2,13,0,7,0,2,1,2,32,1,10,6,9,9,2,0,3,0,1,3,10,5
2023-09-30 19:00,3,85,6,118,9,203,0,28,0,24,26,28,94,1,1,30,4,6,4,46,18,2,12,0,16,0,9,0,2,1,2,31,0,10,6,10,7,0,0,5,0,2,3,10,5
2023-09-30 18:00,7,82,11,112,18,194,0,28,0,19,24,28,101,0,0,30,4,6,4,51,19,1,15,0,17,1,10,0,1,1,5,31,5,12,3,12,7,3,0,5,0,1,3,10,6
2023-09-30 17:00,10,75,10,101,20,176,1,28,0,16,20,29,95,5,5,26,4,9,6,49,15,3,16,0,18,1,9,0,1,1,4,21,2,14,8,20,7,5,0,4,0,0,3,10,6
2023-09-30 16:00,10,65,10,91,20,156,3,27,0,15,16,34,92,0,0,25,4,10,5,52,18,3,17,0,17,1,6,0,1,1,7,19,4,12,12,15,5,6,0,8,0,0,4,9,6
2023-09-30 15:00,7,55,10,81,17,136,2,24,1,15,13,38,85,1,1,21,0,10,5,51,18,2,17,1,16,0,7,1,1,1,5,14,0,11,10,19,8,5,0,9,0,1,1,9,6
2023-09-30 14:00,11,48,15,71,26,119,4,22,1,13,12,37,84,0,0,16,0,6,4,49,18,3,17,1,14,2,9,1,0,2,5,16,0,13,10,18,9,4,0,9,0,1,0,10,6
2023-09-30 13:00,6,37,10,56,16,93,1,18,0,12,9,38,83,0,0,12,0,2,4,48,17,2,18,0,13,2,7,2,0,1,5,16,0,12,13,16,7,1,0,11,0,1,0,10,6
2023-09-30 12:00,5,31,9,46,14,77,2,17,0,9,8,39,83,0,0,10,0,0,3,44,16,0,17,0,11,0,15,2,0,1,7,16,0,11,10,18,10,0,0,10,0,0,0,13,9
2023-09-30 11:00,3,26,12,37,15,63,4,15,0,8,7,42,84,0,0,7,0,0,3,46,20,0,16,0,10,1,15,1,1,0,6,16,0,9,10,17,11,0,0,9,0,0,1,13,10
2023-09-30 10:00,2,23,10,25,12,48,1,11,0,4,6,41,84,0,0,7,0,0,4,45,19,0,15,0,11,0,14,0,1,0,8,14,0,8,5,11,8,0,0,7,0,1,2,13,10
2023-09-30 9:00,1,21,9,15,10,36,1,10,0,3,6,40,89,0,0,3,0,0,4,47,19,0,16,0,12,1,12,1,2,0,8,17,5,9,7,9,9,0,0,8,0,1,1,13,10
2023-09-30 8:00,1,20,2,6,3,26,0,9,0,3,5,41,86,0,0,1,0,0,4,48,19,0,16,1,13,2,8,1,8,1,8,13,0,9,9,7,7,0,0,9,0,1,2,13,10
2023-09-30 7:00,4,19,0,4,4,23,2,9,0,3,5,41,89,0,0,1,0,0,4,56,20,1,17,1,19,5,11,0,10,1,4,13,0,9,8,5,5,0,0,7,0,1,2,12,10
2023-09-30 6:00,5,15,0,4,5,19,2,7,0,2,5,40,88,0,0,1,0,0,4,53,20,0,15,0,18,3,11,0,11,2,5,15,0,11,11,7,3,0,0,6,0,0,1,11,10
2023-09-30 5:00,2,10,0,4,2,14,0,5,0,2,3,42,88,0,0,1,0,0,4,53,20,0,15,0,18,4,10,0,3,2,5,15,0,11,12,6,3,0,0,5,0,0,1,11,10
2023-09-30 4:00,3,8,1,4,4,12,1,5,0,1,3,41,86,0,0,0,0,0,4,52,20,0,16,1,16,3,7,0,6,2,5,15,0,11,7,11,9,0,0,3,0,0,2,10,10
2023-09-30 3:00,3,5,2,3,5,8,2,4,0,1,2,41,89,0,0,0,0,0,3,53,20,0,16,1,17,3,7,0,3,1,5,18,1,11,7,12,10,0,0,2,0,0,3,10,10
2023-09-30 2:00,2,2,1,1,3,3,2,2,0,1,1,43,89,0,0,0,0,0,4,52,21,0,16,0,15,2,6,0,3,3,5,18,4,10,3,15,13,0,0,1,0,0,3,10,10
2023-09-30 1:00,2,141,1,131,3,272,2,41,0,47,33,44,89,0,0,30,11,0,4,50,21,0,16,0,13,0,7,0,1,2,5,20,5,11,6,16,16,0,0,1,0,0,3,10,10
2023-09-30 0:00,4,139,8,130,12,269,1,39,0,45,33,42,98,0,0,30,11,0,4,50,21,1,16,0,13,1,7,0,1,0,5,28,5,12,10,17,13,0,0,1,0,0,5,11,10
2023-09-29 23:00,5,135,5,122,10,257,2,38,0,42,31,41,95,0,0,30,11,5,5,49,20,1,16,2,13,1,7,0,2,2,5,25,3,10,10,19,14,1,0,3,0,0,5,11,10
2023-09-29 22:00,4,130,5,117,9,247,2,36,0,39,30,39,105,1,1,30,11,6,6,51,20,0,17,1,14,0,5,1,2,4,5,30,5,11,9,16,10,3,0,3,0,0,4,12,9
2023-09-29 21:00,9,126,6,112,15,238,4,34,1,38,27,42,112,5,4,30,11,4,5,54,20,0,18,0,16,0,9,1,1,8,5,32,6,10,10,16,12,3,0,5,0,0,6,11,9
2023-09-29 20:00,5,117,8,106,13,223,4,30,1,34,25,40,114,5,2,30,11,7,4,56,20,0,18,0,18,2,12,1,2,4,4,35,10,10,9,15,10,1,0,7,0,0,5,10,8
2023-09-29 19:00,5,112,2,98,7,210,1,26,0,32,23,41,107,3,1,30,11,10,5,56,20,1,18,0,18,0,9,0,1,3,5,28,6,11,8,23,17,2,0,11,0,0,5,10,8
2023-09-29 18:00,10,107,7,96,17,203,1,25,3,28,19,42,122,11,4,29,11,14,5,52,20,0,16,0,16,0,13,0,3,2,6,38,6,12,10,23,18,3,0,12,1,2,1,10,8
2023-09-29 17:00,9,97,4,89,13,186,1,24,0,23,16,39,133,10,9,28,11,12,6,52,20,1,15,0,17,0,10,0,2,2,7,47,12,10,9,18,15,3,0,19,1,2,0,11,8
2023-09-29 16:00,7,88,11,85,18,173,2,23,0,18,15,36,126,10,7,27,9,13,6,52,18,1,17,1,17,1,14,0,2,1,5,43,9,9,12,18,13,4,0,16,1,1,2,10,8
2023-09-29 15:00,10,81,10,74,20,155,4,21,0,14,11,38,126,9,8,21,5,13,6,51,19,1,15,0,17,0,12,1,1,1,8,42,13,10,12,19,15,2,0,16,0,0,5,10,8
2023-09-29 14:00,12,71,12,64,24,135,1,17,0,12,7,41,121,8,8,17,4,12,6,55,20,1,18,0,17,0,20,1,3,3,9,33,7,10,11,21,16,4,0,9,0,1,3,10,8
2023-09-29 13:00,16,59,9,52,25,111,3,16,0,11,4,43,116,5,5,17,1,10,6,54,19,0,18,2,17,0,28,1,4,3,9,32,8,10,10,11,6,5,0,9,0,1,4,10,8
2023-09-29 12:00,10,43,11,43,21,86,0,13,0,10,2,44,105,0,0,15,0,4,5,54,20,1,16,0,18,0,32,1,4,4,8,26,5,10,9,14,8,4,0,6,0,3,2,12,8
2023-09-29 11:00,3,33,10,32,13,65,1,13,1,10,2,45,98,0,0,13,0,2,6,53,19,1,15,0,19,0,31,0,4,2,8,20,1,12,9,12,5,2,0,6,0,3,2,11,8
2023-09-29 10:00,7,30,11,22,18,52,1,12,0,7,2,43,96,0,0,11,0,1,7,52,18,0,15,1,19,4,24,0,4,2,8,18,0,14,6,18,13,1,0,8,0,3,2,11,8
2023-09-29 9:00,7,23,5,11,12,34,2,11,0,5,2,41,90,0,0,4,0,0,5,49,18,0,14,1,17,2,26,0,5,2,8,17,0,14,6,14,13,0,0,9,0,3,2,11,8
2023-09-29 8:00,3,16,0,6,3,22,2,9,0,4,2,40,87,0,0,4,0,0,4,48,18,0,14,1,16,1,27,0,6,2,8,16,0,13,6,8,7,0,0,9,0,2,1,11,8
2023-09-29 7:00,1,13,1,6,2,19,0,7,0,4,2,40,87,1,1,3,0,0,4,47,18,1,13,0,16,0,24,0,5,3,8,15,0,11,7,9,6,0,0,8,0,2,2,12,8
2023-09-29 6:00,2,12,1,5,3,17,2,7,0,4,2,40,86,1,1,3,0,0,2,52,20,1,16,0,16,0,27,0,7,5,5,16,1,9,7,13,13,0,0,3,0,0,1,10,8
2023-09-29 5:00,0,10,0,4,0,14,0,5,0,3,2,40,86,1,1,3,0,0,4,50,17,0,17,0,16,1,24,1,3,4,5,17,2,8,6,15,14,0,0,3,0,0,1,9,8
2023-09-29 4:00,3,10,0,4,3,14,1,5,0,3,2,40,86,1,1,3,0,0,3,50,17,0,17,1,16,3,24,0,6,5,5,18,4,8,6,15,14,0,0,3,0,0,1,9,8
2023-09-29 3:00,2,7,1,4,3,11,2,4,0,2,1,40,90,0,0,2,0,0,4,50,18,1,17,3,15,2,23,0,4,6,6,20,6,8,7,17,17,0,0,3,0,0,3,10,8
2023-09-29 2:00,5,5,3,3,8,8,2,2,1,1,1,39,91,1,1,2,0,1,4,44,15,0,14,1,15,0,21,0,4,7,6,26,10,10,7,17,17,0,0,4,0,0,3,10,8
2023-09-29 1:00,4,138,3,105,7,243,2,41,0,45,34,39,99,0,0,22,0,1,3,48,17,0,15,1,16,1,20,0,3,8,6,31,11,11,14,19,15,0,0,3,0,0,4,11,9
2023-09-29 0:00,2,134,1,102,3,236,1,39,0,42,34,36,100,0,0,22,0,5,3,46,16,0,15,2,15,0,19,0,3,6,6,34,12,9,15,20,19,1,0,2,0,1,3,11,8
2023-09-28 23:00,6,132,4,101,10,233,3,38,0,41,30,39,109,0,0,21,0,9,4,47,17,0,15,3,15,0,13,0,4,3,8,39,15,9,9,24,22,6,0,1,0,2,2,11,8
2023-09-28 22:00,3,126,6,97,9,223,1,35,0,39,28,39,117,0,0,21,0,0,4,48,18,1,15,0,15,1,11,0,5,4,11,42,20,10,7,28,26,0,0,2,0,1,2,12,9
2023-09-28 21:00,7,123,4,91,11,214,4,34,1,35,24,41,118,2,2,21,0,0,6,47,16,1,16,3,15,0,12,0,3,1,12,38,15,8,6,32,28,0,0,3,0,1,3,13,8
2023-09-28 20:00,6,116,9,87,15,203,1,30,0,34,25,40,115,2,2,20,0,6,4,45,16,2,13,0,16,1,12,0,3,2,13,38,18,9,7,31,25,3,0,5,0,0,1,13,8
2023-09-28 19:00,8,110,4,78,12,188,2,29,0,32,22,41,121,0,0,19,0,11,5,47,17,3,16,1,14,1,10,0,5,3,15,40,20,8,6,22,15,4,0,7,0,0,2,14,8
2023-09-28 18:00,7,102,5,74,12,176,3,27,0,32,20,43,123,7,3,19,0,14,4,48,17,0,15,0,16,0,6,0,5,2,15,36,19,3,4,24,17,4,0,6,0,0,1,13,8
2023-09-28 17:00,8,95,9,69,17,164,3,24,0,28,14,45,126,4,4,18,0,14,5,54,19,0,16,1,19,2,11,0,4,0,12,37,17,4,6,25,22,3,0,5,0,0,3,14,8
2023-09-28 16:00,11,87,9,60,20,147,1,21,0,24,12,44,129,10,6,16,0,12,5,55,21,0,16,2,18,2,17,0,2,0,14,31,9,6,7,28,25,4,0,6,0,0,4,14,8
2023-09-28 15:00,10,76,5,51,15,127,1,20,0,22,10,43,131,11,8,13,0,12,4,54,21,0,17,2,16,1,13,0,2,0,14,34,6,8,6,20,18,6,0,12,0,0,0,14,8
2023-09-28 14:00,10,66,8,46,18,112,5,19,0,20,7,46,139,9,9,12,0,12,4,56,21,0,17,0,18,0,13,0,2,0,16,38,7,8,9,12,12,7,0,11,0,0,0,16,9
2023-09-28 13:00,10,56,4,38,14,94,2,14,0,17,4,48,128,7,7,12,0,10,4,55,21,0,17,1,17,0,20,1,1,0,16,30,6,11,10,17,10,8,0,15,0,0,1,16,10
2023-09-28 12:00,11,46,8,34,19,80,3,12,0,14,2,47,125,6,6,12,0,3,4,56,20,0,18,1,18,1,30,0,1,1,16,27,8,9,8,20,12,2,0,15,0,0,2,16,10
2023-09-28 11:00,6,35,10,26,16,61,2,9,0,10,1,44,112,2,2,9,0,3,5,55,20,0,17,1,18,1,31,0,1,0,15,21,4,10,4,21,15,2,0,16,0,0,2,14,10
2023-09-28 10:00,12,29,6,16,18,45,2,7,0,10,1,45,118,1,1,7,0,3,5,54,21,0,16,1,17,1,30,0,1,0,15,29,8,11,5,15,13,3,0,15,0,0,4,14,10
2023-09-28 9:00,2,17,4,10,6,27,1,5,0,9,1,44,109,0,0,6,0,3,4,51,21,1,15,0,15,0,30,0,1,0,16,24,9,11,8,8,7,3,0,16,0,0,4,14,9
2023-09-28 8:00,2,15,0,6,2,21,0,4,0,9,1,44,100,0,0,4,0,2,4,50,21,2,14,0,15,0,30,0,1,0,16,16,1,11,9,14,13,2,0,15,0,0,4,14,9
2023-09-28 7:00,0,13,2,6,2,19,0,4,0,8,1,43,98,0,0,4,0,2,5,52,21,2,15,0,16,0,30,0,1,1,13,14,1,10,10,18,17,2,0,15,0,0,4,14,9
2023-09-28 6:00,2,13,0,4,2,17,1,4,0,8,1,43,96,0,0,3,0,2,5,51,20,1,15,0,16,0,30,0,1,0,13,14,3,9,11,21,21,2,0,15,0,0,5,13,9
2023-09-28 5:00,2,11,1,4,3,15,0,3,0,6,0,41,94,0,0,3,0,2,5,50,18,0,15,1,17,0,26,0,2,5,13,13,3,8,6,27,27,2,0,13,0,2,5,13,9
2023-09-28 4:00,1,9,1,3,2,12,0,3,0,3,0,40,97,0,0,2,0,1,5,50,18,0,15,1,17,0,25,0,1,3,13,16,4,11,2,36,36,1,0,11,0,0,3,13,9
2023-09-28 3:00,4,8,1,2,5,10,1,3,0,3,0,40,97,1,1,2,0,1,5,49,18,0,14,0,17,0,20,0,1,3,13,16,5,9,3,36,36,1,0,9,0,0,3,13,9
2023-09-28 2:00,4,4,1,1,5,5,2,2,0,2,0,40,100,1,1,0,0,1,6,50,17,0,16,0,17,0,15,0,3,2,13,16,5,9,5,34,34,1,0,11,0,0,5,14,9
2023-09-28 1:00,2,146,1,155,3,301,1,46,0,38,35,38,99,0,0,26,8,2,5,53,18,3,16,1,19,1,16,1,1,2,12,15,5,7,5,34,32,1,0,7,0,0,6,14,9
2023-09-28 0:00,4,144,4,154,8,298,1,45,0,38,33,40,100,0,0,25,8,1,5,55,19,3,17,0,19,3,15,0,0,2,12,13,5,6,3,38,31,0,0,7,0,0,5,15,9
2023-09-27 23:00,4,140,6,150,10,290,2,44,0,35,31,39,109,5,5,22,8,0,6,55,19,1,17,1,19,2,15,1,0,3,12,17,6,9,3,43,36,0,0,5,0,3,5,14,8
2023-09-27 22:00,8,136,6,144,14,280,2,42,1,33,26,42,112,8,8,21,8,2,5,58,20,0,18,0,20,3,14,0,3,6,12,14,3,9,4,45,36,2,0,6,0,0,3,15,8
2023-09-27 21:00,7,128,5,138,12,266,2,40,1,30,26,39,112,5,4,18,8,2,5,56,20,0,18,3,18,2,14,0,2,4,14,18,5,10,3,40,31,2,0,11,0,0,4,14,7
2023-09-27 20:00,6,121,6,133,12,254,3,38,0,27,21,40,113,3,3,18,8,9,4,51,20,2,16,0,15,1,16,0,2,9,14,26,6,11,7,41,30,5,0,10,0,2,6,15,7
2023-09-27 19:00,7,115,3,127,10,242,5,35,0,24,19,41,127,7,7,18,8,15,4,57,20,1,18,2,19,1,16,0,4,5,15,28,8,12,4,39,33,9,0,7,0,2,8,16,7
2023-09-27 18:00,7,108,10,124,17,232,4,30,0,22,16,42,123,5,5,16,8,18,5,55,19,2,17,2,19,2,15,0,4,5,15,28,10,12,3,42,35,10,0,7,0,0,4,15,5
2023-09-27 17:00,7,101,10,114,17,215,1,26,0,19,11,45,136,10,8,16,8,18,5,57,22,2,18,3,17,1,16,0,3,7,10,37,16,13,6,40,38,12,0,8,0,1,4,17,8
2023-09-27 16:00,14,94,13,104,27,198,3,25,0,17,10,47,138,12,10,15,5,20,6,58,21,2,18,2,19,0,17,0,3,3,8,39,14,14,10,44,37,12,0,10,0,1,4,15,9
2023-09-27 15:00,11,80,8,91,19,171,2,22,0,16,9,48,120,11,9,14,4,21,4,55,19,0,16,0,20,3,19,0,1,5,8,28,4,16,8,46,38,14,0,12,0,0,3,14,10
2023-09-27 14:00,12,69,14,83,26,152,3,20,0,13,8,48,120,9,8,13,4,18,7,55,20,1,17,0,18,2,17,0,1,4,8,27,4,15,7,39,33,15,0,15,0,0,3,14,12
2023-09-27 13:00,16,57,17,69,33,126,2,17,0,12,6,49,116,6,6,10,2,17,5,55,20,1,17,1,18,1,11,0,2,3,8,28,4,15,5,32,25,13,0,17,0,1,1,14,12
2023-09-27 12:00,7,41,7,52,14,93,2,15,0,11,5,50,109,0,0,6,0,6,4,54,21,1,17,1,16,1,14,0,1,2,8,29,4,13,7,26,20,4,0,13,0,0,1,14,11
2023-09-27 11:00,4,34,16,45,20,79,3,13,0,11,2,52,109,0,0,4,0,5,4,52,21,3,16,0,15,1,12,0,2,2,8,30,7,12,7,25,19,5,0,12,0,0,1,15,11
2023-09-27 10:00,10,30,13,29,23,59,0,10,0,9,2,53,110,1,1,3,0,2,4,49,18,2,16,2,15,0,13,0,2,1,8,32,10,13,3,17,11,2,0,11,0,0,0,16,12
2023-09-27 9:00,4,20,7,16,11,36,1,10,1,7,2,51,107,3,3,2,0,2,5,49,18,1,15,1,16,1,13,1,0,1,8,26,6,12,8,9,8,2,0,12,1,0,0,16,12
2023-09-27 8:00,3,16,2,9,5,25,2,9,0,6,2,51,91,1,1,1,0,2,4,48,18,3,14,0,16,1,13,1,0,1,8,14,0,11,8,12,11,2,0,9,0,0,0,16,12
2023-09-27 7:00,1,13,2,7,3,20,0,7,0,6,2,51,93,3,3,1,0,2,5,47,17,1,17,0,13,0,13,0,0,1,8,14,0,11,11,11,9,1,0,9,0,0,0,16,12
2023-09-27 6:00,3,12,0,5,3,17,2,7,0,4,1,50,88,3,3,1,0,2,4,47,16,0,17,1,14,0,11,0,0,1,7,11,0,11,7,16,14,1,0,9,0,0,0,16,12
2023-09-27 5:00,1,9,2,5,3,14,1,5,0,4,0,51,86,2,1,1,0,1,4,48,17,0,17,1,14,0,12,0,0,2,6,10,0,10,3,23,22,1,0,5,0,0,0,16,12
2023-09-27 4:00,3,8,0,3,3,11,1,4,0,4,0,51,86,1,1,1,0,1,4,47,17,0,16,0,14,0,9,0,0,1,6,11,0,10,2,29,29,1,0,4,0,0,0,17,12
2023-09-27 3:00,4,5,2,3,6,8,2,3,0,3,0,50,90,3,3,1,0,1,5,46,16,1,17,2,13,0,9,0,0,1,6,13,0,10,5,28,28,1,0,3,0,0,0,17,12
2023-09-27 2:00,1,1,1,1,2,2,1,1,0,2,0,49,95,4,3,1,0,1,5,52,20,2,16,5,16,0,7,0,0,1,6,12,0,7,6,26,26,1,0,2,0,1,1,16,11
2023-09-27 1:00,6,128,0,155,6,283,3,43,0,39,21,47,99,5,5,37,0,1,6,54,21,4,17,4,16,0,8,0,0,1,6,12,2,6,6,27,27,1,0,2,0,1,2,16,11
2023-09-27 0:00,5,122,3,155,8,277,3,40,2,37,20,46,98,2,2,37,0,1,4,57,21,4,18,5,18,2,7,0,0,1,6,14,3,6,2,32,25,1,0,2,0,1,2,15,11
2023-09-26 23:00,6,117,3,152,9,269,1,37,0,35,20,44,99,0,0,37,0,1,5,54,21,4,17,4,16,2,7,0,1,1,8,16,4,6,4,29,24,1,0,2,0,1,4,16,11
2023-09-26 22:00,3,111,9,149,12,260,1,36,0,32,19,43,104,4,3,36,0,1,5,56,19,5,18,3,19,1,8,1,1,2,7,16,6,6,2,32,23,1,0,2,0,1,1,16,12
2023-09-26 21:00,4,108,8,140,12,248,1,35,0,28,17,41,115,10,9,35,0,0,4,54,18,2,18,0,18,0,10,1,1,5,7,23,7,6,4,33,26,0,0,1,0,1,1,17,12
2023-09-26 20:00,3,104,6,132,9,236,1,34,0,24,15,41,118,13,10,35,0,3,5,53,18,3,17,0,18,0,14,1,2,5,8,24,10,4,6,29,22,0,0,4,1,1,3,15,12
2023-09-26 19:00,7,101,4,126,11,227,3,33,0,23,16,41,130,13,11,35,0,1,5,59,22,2,18,1,19,1,11,1,4,4,7,31,13,5,6,28,20,0,0,7,1,1,2,15,13
2023-09-26 18:00,6,94,4,122,10,216,2,30,1,19,12,41,121,12,10,33,0,3,4,56,21,0,18,2,17,0,9,1,1,3,7,27,11,7,3,45,34,1,0,7,1,1,1,15,13
2023-09-26 17:00,4,88,10,118,14,206,2,28,0,17,10,43,128,12,12,31,0,3,4,55,21,2,18,0,16,1,11,2,1,1,7,34,14,7,4,46,42,2,0,6,0,3,1,16,14
